,number,values_0,values_1,values_2,values_3,datetime_start,datetime_complete,duration,params_f_0,params_f_1,params_f_10,params_f_11,params_f_12,params_f_13,params_f_14,params_f_15,params_f_16,params_f_17,params_f_18,params_f_19,params_f_2,params_f_20,params_f_21,params_f_22,params_f_23,params_f_24,params_f_25,params_f_26,params_f_27,params_f_28,params_f_29,params_f_3,params_f_4,params_f_5,params_f_6,params_f_7,params_f_8,params_f_9,params_zscore_range,system_attrs_nsga2:generation,state
4248,4248,-0.4909090909090909,-0.5646551724137931,-0.07374608150470224,3.0,2023-07-07 18:06:48.651810,2023-07-07 18:06:48.706626,0 days 00:00:00.054816,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62,84,COMPLETE
3156,3156,-0.4909090909090909,-0.5818965517241379,-0.090987460815047,8.0,2023-07-07 16:21:19.855268,2023-07-07 16:21:19.907095,0 days 00:00:00.051827,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,62,63,COMPLETE
417,417,-0.49063670411985016,-0.5344827586206896,-0.04384605450083945,11.0,2023-07-07 14:39:09.848304,2023-07-07 14:39:09.874217,0 days 00:00:00.025913,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,75,8,COMPLETE
474,474,-0.49063670411985016,-0.5689655172413793,-0.07832881312152917,12.0,2023-07-07 14:39:32.368973,2023-07-07 14:39:32.395883,0 days 00:00:00.026910,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,75,9,COMPLETE
1337,1337,-0.49063670411985016,-0.603448275862069,-0.11281157174221879,11.0,2023-07-07 14:50:45.727237,2023-07-07 14:50:45.749397,0 days 00:00:00.022160,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,75,26,COMPLETE
4843,4843,-0.49063670411985016,-0.5689655172413793,-0.07832881312152917,4.0,2023-07-07 19:16:24.724819,2023-07-07 19:16:24.778639,0 days 00:00:00.053820,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,75,96,COMPLETE
3655,3655,-0.49063670411985016,-0.5775862068965517,-0.08694950277670155,9.0,2023-07-07 17:06:08.208154,2023-07-07 17:06:08.263968,0 days 00:00:00.055814,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,75,73,COMPLETE
1804,1804,-0.49063670411985016,-0.6120689655172413,-0.12143226139739116,13.0,2023-07-07 15:01:27.010388,2023-07-07 15:01:27.037132,0 days 00:00:00.026744,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,75,36,COMPLETE
2330,2330,-0.49063670411985016,-0.5474137931034483,-0.05677708898359812,7.0,2023-07-07 15:21:01.008418,2023-07-07 15:21:01.060245,0 days 00:00:00.051827,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,75,46,COMPLETE
5638,5638,-0.49063670411985016,-0.5387931034482759,-0.04815639932842575,4.0,2023-07-07 21:03:46.900435,2023-07-07 21:03:46.955347,0 days 00:00:00.054912,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,75,112,COMPLETE
1463,1463,-0.49063670411985016,-0.5991379310344828,-0.1085012269146326,16.0,2023-07-07 14:53:31.181763,2023-07-07 14:53:31.212660,0 days 00:00:00.030897,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,75,29,COMPLETE
4803,4803,-0.49063670411985016,-0.5689655172413793,-0.07832881312152917,8.0,2023-07-07 19:11:26.794311,2023-07-07 19:11:26.845141,0 days 00:00:00.050830,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,75,95,COMPLETE
4935,4935,-0.49063670411985016,-0.5344827586206896,-0.04384605450083945,2.0,2023-07-07 19:28:00.669380,2023-07-07 19:28:00.720338,0 days 00:00:00.050958,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75,98,COMPLETE
4662,4662,-0.49038461538461536,-0.5301724137931034,-0.03978779840848806,2.0,2023-07-07 18:54:15.538637,2023-07-07 18:54:15.591461,0 days 00:00:00.052824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78,93,COMPLETE
4969,4969,-0.49038461538461536,-0.5775862068965517,-0.08720159151193635,5.0,2023-07-07 19:32:22.361065,2023-07-07 19:32:22.414938,0 days 00:00:00.053873,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,78,99,COMPLETE
3138,3138,-0.49038461538461536,-0.5818965517241379,-0.09151193633952254,7.0,2023-07-07 16:19:50.355698,2023-07-07 16:19:50.407524,0 days 00:00:00.051826,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,78,62,COMPLETE
388,388,-0.49038461538461536,-0.5431034482758621,-0.052718832891246736,9.0,2023-07-07 14:38:59.452078,2023-07-07 14:38:59.479985,0 days 00:00:00.027907,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,78,7,COMPLETE
3481,3481,-0.49038461538461536,-0.5689655172413793,-0.07858090185676397,7.0,2023-07-07 16:49:43.815295,2023-07-07 16:49:43.868118,0 days 00:00:00.052823,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,78,69,COMPLETE
3666,3666,-0.49019607843137253,-0.521551724137931,-0.03135564570655852,5.0,2023-07-07 17:07:11.890498,2023-07-07 17:07:11.946311,0 days 00:00:00.055813,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,73,COMPLETE
389,389,-0.49019607843137253,-0.5646551724137931,-0.07445909398242062,11.0,2023-07-07 14:38:59.829815,2023-07-07 14:38:59.856725,0 days 00:00:00.026910,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,53,7,COMPLETE
2037,2037,-0.49,-0.5905172413793104,-0.1005172413793104,5.0,2023-07-07 15:07:39.694312,2023-07-07 15:07:39.722219,0 days 00:00:00.027907,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,82,40,COMPLETE
4384,4384,-0.49,-0.5431034482758621,-0.05310344827586211,6.0,2023-07-07 18:21:53.853943,2023-07-07 18:21:53.908759,0 days 00:00:00.054816,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,87,COMPLETE
4419,4419,-0.49,-0.5818965517241379,-0.09189655172413791,7.0,2023-07-07 18:25:51.099986,2023-07-07 18:25:51.150816,0 days 00:00:00.050830,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,82,88,COMPLETE
2069,2069,-0.49,-0.5689655172413793,-0.07896551724137935,9.0,2023-07-07 15:08:34.408388,2023-07-07 15:08:34.433304,0 days 00:00:00.024916,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,82,41,COMPLETE
3149,3149,-0.49,-0.5431034482758621,-0.05310344827586211,4.0,2023-07-07 16:20:44.965966,2023-07-07 16:20:45.017793,0 days 00:00:00.051827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,82,62,COMPLETE
4499,4499,-0.49,-0.5818965517241379,-0.09189655172413791,7.0,2023-07-07 18:35:01.427549,2023-07-07 18:35:01.480372,0 days 00:00:00.052823,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,82,89,COMPLETE
2616,2616,-0.49,-0.5387931034482759,-0.04879310344827592,5.0,2023-07-07 15:39:50.241060,2023-07-07 15:39:50.290892,0 days 00:00:00.049832,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,82,52,COMPLETE
1097,1097,-0.49,-0.6120689655172413,-0.12206896551724133,6.0,2023-07-07 14:46:33.872368,2023-07-07 14:46:33.892459,0 days 00:00:00.020091,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,82,21,COMPLETE
1134,1134,-0.49,-0.5387931034482759,-0.04879310344827592,7.0,2023-07-07 14:47:09.000232,2023-07-07 14:47:09.030322,0 days 00:00:00.030090,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,82,22,COMPLETE
2816,2816,-0.49,-0.5258620689655172,-0.035862068965517246,4.0,2023-07-07 15:54:20.339727,2023-07-07 15:54:20.392550,0 days 00:00:00.052823,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,82,56,COMPLETE
3358,3358,-0.49,-0.5862068965517241,-0.0962068965517241,7.0,2023-07-07 16:38:38.265212,2023-07-07 16:38:38.319033,0 days 00:00:00.053821,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,82,67,COMPLETE
5146,5146,-0.49,-0.5646551724137931,-0.07465517241379316,13.0,2023-07-07 19:55:29.234583,2023-07-07 19:55:29.289400,0 days 00:00:00.054817,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,82,102,COMPLETE
4043,4043,-0.49,-0.5775862068965517,-0.08758620689655172,7.0,2023-07-07 17:44:56.658200,2023-07-07 17:44:56.712020,0 days 00:00:00.053820,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,82,80,COMPLETE
2376,2376,-0.49,-0.5689655172413793,-0.07896551724137935,7.0,2023-07-07 15:23:53.667881,2023-07-07 15:23:53.719708,0 days 00:00:00.051827,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,82,47,COMPLETE
2611,2611,-0.49,-0.5474137931034483,-0.057413793103448296,6.0,2023-07-07 15:39:29.252266,2023-07-07 15:39:29.305089,0 days 00:00:00.052823,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,82,52,COMPLETE
982,982,-0.48986486486486486,-0.5818965517241379,-0.09203168685927304,11.0,2023-07-07 14:44:52.024854,2023-07-07 14:44:52.054933,0 days 00:00:00.030079,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,64,19,COMPLETE
1499,1499,-0.4897959183673469,-0.5258620689655172,-0.03606615059817031,4.0,2023-07-07 14:54:18.070192,2023-07-07 14:54:18.097102,0 days 00:00:00.026910,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,84,29,COMPLETE
4168,4168,-0.48925619834710743,-0.5689655172413793,-0.07970931889427191,9.0,2023-07-07 17:58:10.079057,2023-07-07 17:58:10.129887,0 days 00:00:00.050830,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,62,83,COMPLETE
1446,1446,-0.48925619834710743,-0.5387931034482759,-0.04953690510116848,9.0,2023-07-07 14:53:08.875168,2023-07-07 14:53:08.907061,0 days 00:00:00.031893,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,62,28,COMPLETE
1293,1293,-0.48925619834710743,-0.5517241379310345,-0.062467939583927046,4.0,2023-07-07 14:49:55.673163,2023-07-07 14:49:55.694205,0 days 00:00:00.021042,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62,25,COMPLETE
1519,1519,-0.48925619834710743,-0.5948275862068966,-0.10557138785978915,5.0,2023-07-07 14:54:44.774375,2023-07-07 14:54:44.800288,0 days 00:00:00.025913,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,62,30,COMPLETE
1142,1142,-0.48925619834710743,-0.5646551724137931,-0.07539897406668572,10.0,2023-07-07 14:47:16.747598,2023-07-07 14:47:16.777670,0 days 00:00:00.030072,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,62,22,COMPLETE
4166,4166,-0.4887640449438202,-0.5344827586206896,-0.045718713676869416,5.0,2023-07-07 17:57:57.149833,2023-07-07 17:57:57.200663,0 days 00:00:00.050830,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,75,83,COMPLETE
3758,3758,-0.4887640449438202,-0.5646551724137931,-0.07589112746997295,3.0,2023-07-07 17:16:12.950876,2023-07-07 17:16:13.002702,0 days 00:00:00.051826,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75,75,COMPLETE
3795,3795,-0.4887640449438202,-0.6206896551724138,-0.13192561022859361,8.0,2023-07-07 17:19:53.085217,2023-07-07 17:19:53.139037,0 days 00:00:00.053820,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,75,75,COMPLETE
906,906,-0.4887640449438202,-0.5862068965517241,-0.09744285160790389,11.0,2023-07-07 14:43:50.830617,2023-07-07 14:43:50.859347,0 days 00:00:00.028730,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,75,18,COMPLETE
2373,2373,-0.4887640449438202,-0.521551724137931,-0.03278767919411085,7.0,2023-07-07 15:23:42.314857,2023-07-07 15:23:42.368676,0 days 00:00:00.053819,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,75,47,COMPLETE
4909,4909,-0.4887640449438202,-0.5474137931034483,-0.05864974815962809,6.0,2023-07-07 19:24:42.519724,2023-07-07 19:24:42.573543,0 days 00:00:00.053819,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,75,98,COMPLETE
1741,1741,-0.4887640449438202,-0.5344827586206896,-0.045718713676869416,9.0,2023-07-07 14:59:53.818464,2023-07-07 14:59:53.845374,0 days 00:00:00.026910,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,75,34,COMPLETE
5024,5024,-0.48868778280542985,-0.5646551724137931,-0.0759673896083633,6.0,2023-07-07 19:39:29.121421,2023-07-07 19:39:29.173247,0 days 00:00:00.051826,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,95,100,COMPLETE
3891,3891,-0.48868778280542985,-0.5474137931034483,-0.05872601029801844,5.0,2023-07-07 17:29:24.071171,2023-07-07 17:29:24.122998,0 days 00:00:00.051827,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,95,77,COMPLETE
5483,5483,-0.48868778280542985,-0.5646551724137931,-0.0759673896083633,6.0,2023-07-07 20:41:35.427756,2023-07-07 20:41:35.483569,0 days 00:00:00.055813,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,95,109,COMPLETE
4464,4464,-0.48868778280542985,-0.5646551724137931,-0.0759673896083633,4.0,2023-07-07 18:30:59.493297,2023-07-07 18:30:59.544126,0 days 00:00:00.050829,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,95,89,COMPLETE
5098,5098,-0.48868778280542985,-0.5,-0.011312217194570151,4.0,2023-07-07 19:49:08.602246,2023-07-07 19:49:08.655835,0 days 00:00:00.053589,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,95,101,COMPLETE
5652,5652,-0.48868778280542985,-0.5258620689655172,-0.03717428616008739,6.0,2023-07-07 21:05:50.003560,2023-07-07 21:05:50.056365,0 days 00:00:00.052805,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,95,112,COMPLETE
3846,3846,-0.48868778280542985,-0.5560344827586207,-0.06734669995319081,5.0,2023-07-07 17:24:55.125827,2023-07-07 17:24:55.174664,0 days 00:00:00.048837,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,95,76,COMPLETE
198,198,-0.4885204081632653,-0.5387931034482759,-0.050272695285010605,17.0,2023-07-07 14:38:07.947063,2023-07-07 14:38:07.971980,0 days 00:00:00.024917,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,32,3,COMPLETE
155,155,-0.48846153846153845,-0.5948275862068966,-0.10636604774535813,16.0,2023-07-07 14:38:00.534858,2023-07-07 14:38:00.561767,0 days 00:00:00.026909,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,78,3,COMPLETE
220,220,-0.48846153846153845,-0.5948275862068966,-0.10636604774535813,16.0,2023-07-07 14:38:12.300502,2023-07-07 14:38:12.328409,0 days 00:00:00.027907,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,78,4,COMPLETE
70,70,-0.48846153846153845,-0.5948275862068966,-0.10636604774535813,16.0,2023-07-07 14:37:50.176421,2023-07-07 14:37:50.202355,0 days 00:00:00.025934,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,78,1,COMPLETE
5404,5404,-0.48846153846153845,-0.5172413793103449,-0.028779840848806415,4.0,2023-07-07 20:30:32.300176,2023-07-07 20:30:32.355989,0 days 00:00:00.055813,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,78,107,COMPLETE
2751,2751,-0.48846153846153845,-0.5818965517241379,-0.09343501326259945,7.0,2023-07-07 15:49:30.744305,2023-07-07 15:49:30.797128,0 days 00:00:00.052823,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,78,54,COMPLETE
332,332,-0.48846153846153845,-0.5948275862068966,-0.10636604774535813,16.0,2023-07-07 14:38:41.254948,2023-07-07 14:38:41.282853,0 days 00:00:00.027905,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,78,6,COMPLETE
359,359,-0.48846153846153845,-0.5732758620689655,-0.08481432360742708,14.0,2023-07-07 14:38:49.714649,2023-07-07 14:38:49.743553,0 days 00:00:00.028904,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,78,7,COMPLETE
402,402,-0.48846153846153845,-0.5948275862068966,-0.10636604774535813,16.0,2023-07-07 14:39:04.382587,2023-07-07 14:39:04.408500,0 days 00:00:00.025913,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,78,8,COMPLETE
2424,2424,-0.48846153846153845,-0.5862068965517241,-0.09774535809018564,12.0,2023-07-07 15:26:57.250806,2023-07-07 15:26:57.303628,0 days 00:00:00.052822,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,78,48,COMPLETE
526,526,-0.48817567567567566,-0.5775862068965517,-0.08941053122087605,12.0,2023-07-07 14:39:55.266096,2023-07-07 14:39:55.293006,0 days 00:00:00.026910,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,64,10,COMPLETE
3702,3702,-0.48817567567567566,-0.521551724137931,-0.03337604846225539,4.0,2023-07-07 17:10:41.813951,2023-07-07 17:10:41.866774,0 days 00:00:00.052823,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,64,73,COMPLETE
1181,1181,-0.48817567567567566,-0.5603448275862069,-0.07216915191053119,9.0,2023-07-07 14:47:55.421841,2023-07-07 14:47:55.452136,0 days 00:00:00.030295,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,64,23,COMPLETE
543,543,-0.48817567567567566,-0.5474137931034483,-0.05923811742777263,8.0,2023-07-07 14:40:03.264341,2023-07-07 14:40:03.292248,0 days 00:00:00.027907,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,64,10,COMPLETE
2235,2235,-0.488,-0.5732758620689655,-0.08527586206896554,5.0,2023-07-07 15:15:16.055270,2023-07-07 15:15:16.107096,0 days 00:00:00.051826,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,82,44,COMPLETE
2059,2059,-0.488,-0.5689655172413793,-0.08096551724137935,7.0,2023-07-07 15:08:17.228156,2023-07-07 15:08:17.256063,0 days 00:00:00.027907,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,82,41,COMPLETE
5097,5097,-0.488,-0.5344827586206896,-0.046482758620689624,6.0,2023-07-07 19:49:00.701232,2023-07-07 19:49:00.759894,0 days 00:00:00.058662,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,82,101,COMPLETE
2003,2003,-0.488,-0.5344827586206896,-0.046482758620689624,5.0,2023-07-07 15:06:42.430016,2023-07-07 15:06:42.455929,0 days 00:00:00.025913,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,82,40,COMPLETE
4363,4363,-0.488,-0.5172413793103449,-0.029241379310344873,4.0,2023-07-07 18:19:32.152823,2023-07-07 18:19:32.206644,0 days 00:00:00.053821,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,87,COMPLETE
3349,3349,-0.488,-0.5301724137931034,-0.042172413793103436,5.0,2023-07-07 16:37:50.502175,2023-07-07 16:37:50.555996,0 days 00:00:00.053821,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,82,66,COMPLETE
3690,3690,-0.488,-0.6120689655172413,-0.12406896551724134,10.0,2023-07-07 17:09:31.717665,2023-07-07 17:09:31.774475,0 days 00:00:00.056810,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,82,73,COMPLETE
3388,3388,-0.488,-0.5818965517241379,-0.09389655172413791,7.0,2023-07-07 16:41:17.905544,2023-07-07 16:41:17.959364,0 days 00:00:00.053820,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,82,67,COMPLETE
2725,2725,-0.488,-0.5732758620689655,-0.08527586206896554,7.0,2023-07-07 15:47:36.570211,2023-07-07 15:47:36.620045,0 days 00:00:00.049834,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,82,54,COMPLETE
3613,3613,-0.488,-0.5387931034482759,-0.05079310344827592,9.0,2023-07-07 17:02:06.248895,2023-07-07 17:02:06.303711,0 days 00:00:00.054816,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,82,72,COMPLETE
2363,2363,-0.488,-0.5775862068965517,-0.08958620689655172,9.0,2023-07-07 15:23:04.665790,2023-07-07 15:23:04.717617,0 days 00:00:00.051827,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,82,47,COMPLETE
3643,3643,-0.488,-0.5646551724137931,-0.07665517241379316,8.0,2023-07-07 17:04:58.728016,2023-07-07 17:04:58.781836,0 days 00:00:00.053820,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,82,72,COMPLETE
2801,2801,-0.488,-0.5301724137931034,-0.042172413793103436,2.0,2023-07-07 15:53:13.174556,2023-07-07 15:53:13.227380,0 days 00:00:00.052824,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,55,COMPLETE
2623,2623,-0.488,-0.5732758620689655,-0.08527586206896554,5.0,2023-07-07 15:40:19.582913,2023-07-07 15:40:19.632746,0 days 00:00:00.049833,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,82,52,COMPLETE
3491,3491,-0.488,-0.5258620689655172,-0.03786206896551725,6.0,2023-07-07 16:50:39.092977,2023-07-07 16:50:39.144803,0 days 00:00:00.051826,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,82,69,COMPLETE
5183,5183,-0.48775510204081635,-0.5517241379310345,-0.06396903589021813,3.0,2023-07-07 20:00:25.871270,2023-07-07 20:00:25.925220,0 days 00:00:00.053950,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84,103,COMPLETE
2904,2904,-0.48760330578512395,-0.5560344827586207,-0.06843117697349671,7.0,2023-07-07 16:01:02.882856,2023-07-07 16:01:02.937673,0 days 00:00:00.054817,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,62,58,COMPLETE
5540,5540,-0.48760330578512395,-0.5775862068965517,-0.08998290111142776,8.0,2023-07-07 20:49:39.935821,2023-07-07 20:49:39.989641,0 days 00:00:00.053820,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,62,110,COMPLETE
993,993,-0.48760330578512395,-0.5732758620689655,-0.08567255628384157,5.0,2023-07-07 14:45:01.262337,2023-07-07 14:45:01.282493,0 days 00:00:00.020156,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62,19,COMPLETE
